day,hour,mean.ta,mean.rh,total.radiation.umol.m2.s,CO2.ppm,mean.wind.speed.m.s,swp.MPa,year,stn.no.
150,20,16.5,0.79,0,400,1.7,-0.2,2019,121
150,21,16.9,0.75,0,400,1.8,-0.2,2019,121
150,22,16.9,0.71,0,400,2,-0.2,2019,121
150,23,16.5,0.72,0,400,2.1,-0.2,2019,121
151,0,16.6,0.73,0,400,1.6,-0.2,2019,121
151,1,16.1,0.73,0,400,1.4,-0.2,2019,121
151,2,15.4,0.75,0,400,1.4,-0.2,2019,121
151,3,14.6,0.75,0,400,1.1,-0.2,2019,121
151,4,13.7,0.83,0,400,1.1,-0.2,2019,121
151,5,12.3,0.88,0,400,0.9,-0.2,2019,121
151,6,12.8,0.79,63.1944444495,400,1.2,-0.2,2019,121
151,7,13.1,0.75,303.3333333485,400,0.8,-0.2,2019,121
151,8,12.7,0.79,568.75,400,0.9,-0.2,2019,121
151,9,12.1,0.87,606.666666515,400,1.2,-0.2,2019,121
151,10,12.9,0.8,619.3055555049999,400,1.5,-0.2,2019,121
151,11,13.7,0.73,834.166666515,400,1,-0.2,2019,121
151,12,14.4,0.66,240.138888899,400,0.4,-0.2,2019,121
151,13,14.7,0.63,770.97222202,400,0.4,-0.2,2019,121
151,14,15.1,0.61,126.388888899,400,2,-0.2,2019,121
151,15,13.8,0.61,0,400,2.9,-0.2,2019,121
151,16,14.7,0.55,0,400,2,-0.2,2019,121
151,17,12.8,0.66,0,400,2.8,-0.2,2019,121
151,18,11.6,0.7,0,400,2.6,-0.2,2019,121
151,19,10.6,0.69,0,400,2.1,-0.2,2019,121
151,20,9.5,0.8,0,400,2.3,-0.2,2019,121
151,21,9.5,0.87,0,400,2,-0.2,2019,121
151,22,9.1,0.94,0,400,2.1,-0.2,2019,121
151,23,9.3,0.9,0,400,1.6,-0.2,2019,121
152,0,9.1,0.87,0,400,0.6,-0.2,2019,121
152,1,9.6,0.83,0,400,1.7,-0.2,2019,121
152,2,10.4,0.77,0,400,2.2,-0.2,2019,121
152,3,11.4,0.73,0,400,2.2,-0.2,2019,121
152,4,11.5,0.7,0,400,2.7,-0.2,2019,121
152,5,11.7,0.63,25.277777779799997,400,2.1,-0.2,2019,121
152,6,11.1,0.66,164.3055555505,400,4.3,-0.2,2019,121
152,7,11,0.67,606.666666515,400,9.3,-0.2,2019,121
152,8,10.4,0.65,783.61111101,400,9.9,-0.2,2019,121
152,9,10.8,0.65,1466.1111110099998,400,7.5,-0.2,2019,121
152,10,11,0.68,1276.5277779799999,400,8.4,-0.2,2019,121
152,11,11.5,0.68,770.97222202,400,8.3,-0.2,2019,121
152,12,12.3,0.64,303.3333333485,400,8.9,-0.2,2019,121
152,13,12.8,0.62,75.8333333485,400,6.3,-0.2,2019,121
152,14,11.9,0.68,25.277777779799997,400,3.7,-0.2,2019,121
152,15,9.3,0.77,0,400,6.6,-0.2,2019,121
152,16,7.7,0.91,0,400,5.8,-0.2,2019,121
152,17,6.6,0.93,0,400,4.6,-0.2,2019,121
152,18,8.4,0.95,0,400,4.5,-0.2,2019,121
152,19,9,0.92,0,400,3.6,-0.2,2019,121
152,20,8.7,0.89,0,400,3.4,-0.2,2019,121
152,21,8.8,0.84,0,400,3.2,-0.2,2019,121
152,22,8.3,0.88,0,400,1.8,-0.2,2019,121
152,23,8.6,0.84,0,400,4.3,-0.2,2019,121
153,0,8.6,0.84,0,400,2.7,-0.2,2019,121
153,1,8.4,0.82,0,400,1.7,-0.2,2019,121
153,2,8.3,0.77,0,400,2,-0.2,2019,121
153,3,8.6,0.65,0,400,1.6,-0.2,2019,121
153,4,8.9,0.72,0,400,1.5,-0.2,2019,121
153,5,8,0.86,12.638888889899999,400,1.2,-0.2,2019,121
153,6,7.6,0.88,75.8333333485,400,1.1,-0.2,2019,121
153,7,7.3,0.89,240.138888899,400,1,-0.2,2019,121
153,8,7.4,0.89,619.3055555049999,400,1.6,-0.2,2019,121
153,9,7.5,0.89,644.583333485,400,1.5,-0.2,2019,121
153,10,7.6,0.9,1263.8888889900002,400,0.6,-0.2,2019,121
153,11,7.7,0.89,1251.25,400,1.3,-0.2,2019,121
153,12,7.8,0.88,669.86111101,400,2,-0.2,2019,121
153,13,8,0.88,252.777777798,400,1.2,-0.2,2019,121
153,14,8.5,0.85,50.555555550499996,400,1.9,-0.2,2019,121
153,15,8,0.86,0,400,1.1,-0.2,2019,121
153,16,7.5,0.86,0,400,0.9,-0.2,2019,121
153,17,7.2,0.87,0,400,1.1,-0.2,2019,121
153,18,7.2,0.88,0,400,1.4,-0.2,2019,121
153,19,7.2,0.88,0,400,0.9,-0.2,2019,121
153,20,7.1,0.89,0,400,1,-0.2,2019,121
153,21,7.3,0.89,0,400,0.7,-0.2,2019,121
153,22,7.3,0.88,0,400,1.1,-0.2,2019,121
153,23,7.2,0.89,0,400,1.2,-0.2,2019,121
154,0,7.4,0.88,0,400,0.8,-0.2,2019,121
154,1,7.3,0.88,0,400,0.6,-0.2,2019,121
154,2,7.4,0.9,0,400,1.3,-0.2,2019,121
154,3,7.8,0.88,0,400,1.2,-0.2,2019,121
154,4,7.8,0.89,0,400,1.1,-0.2,2019,121
154,5,7.8,0.89,25.277777779799997,400,1.4,-0.2,2019,121
154,6,7.8,0.87,113.75,400,1,-0.2,2019,121
154,7,7.6,0.86,720.416666515,400,1.1,-0.2,2019,121
154,8,7.7,0.84,1491.38888899,400,1,-0.2,2019,121
154,9,6.2,0.86,1782.083333485,400,1,-0.2,2019,121
154,10,8,0.78,1845.2777779799999,400,0.6,-0.2,2019,121
154,11,10.6,0.69,1668.333333485,400,2.1,-0.2,2019,121
154,12,11.5,0.63,1289.1666665149999,400,3.6,-0.2,2019,121
154,13,12.2,0.57,669.86111101,400,4,-0.2,2019,121
154,14,12.6,0.59,151.6666666515,400,2.5,-0.2,2019,121
154,15,12.3,0.6,0,400,2.3,-0.2,2019,121
154,16,11.6,0.61,0,400,2.5,-0.2,2019,121
154,17,9.8,0.66,0,400,3,-0.2,2019,121
154,18,7.5,0.73,0,400,2.3,-0.2,2019,121
154,19,6.4,0.77,0,400,1.9,-0.2,2019,121
154,20,6,0.83,0,400,1.8,-0.2,2019,121
154,21,7.3,0.81,0,400,1.6,-0.2,2019,121
154,22,8,0.77,0,400,2,-0.2,2019,121
154,23,7.2,0.78,0,400,1.6,-0.2,2019,121
155,0,8.7,0.79,0,400,1.9,-0.2,2019,121
155,1,11.2,0.72,0,400,2.4,-0.2,2019,121
155,2,11,0.72,0,400,2.2,-0.2,2019,121
155,3,11.6,0.7,0,400,0.6,-0.2,2019,121
155,4,11.2,0.71,0,400,1,-0.2,2019,121
155,5,11.5,0.68,25.277777779799997,400,1.2,-0.2,2019,121
155,6,11.6,0.69,189.5833333485,400,1.2,-0.2,2019,121
155,7,11.2,0.74,669.86111101,400,1,-0.2,2019,121
155,8,11.7,0.78,669.86111101,400,1.7,-0.2,2019,121
155,9,12.6,0.73,796.25,400,4.3,-0.2,2019,121
155,10,13.4,0.7,1251.25,400,5,-0.2,2019,121
155,11,14,0.66,1099.583333485,400,4.9,-0.2,2019,121
155,12,14.2,0.66,581.3888889899999,400,3.9,-0.2,2019,121
155,13,15,0.62,252.777777798,400,3.6,-0.2,2019,121
155,14,14.5,0.64,75.8333333485,400,3.1,-0.2,2019,121
155,15,14,0.68,0,400,1.6,-0.2,2019,121
155,16,13.5,0.67,0,400,1.5,-0.2,2019,121
155,17,13,0.72,0,400,0.9,-0.2,2019,121
155,18,12.2,0.8,0,400,1.4,-0.2,2019,121
155,19,11.5,0.83,0,400,1.4,-0.2,2019,121
155,20,11.3,0.89,0,400,1.1,-0.2,2019,121
155,21,10.9,0.91,0,400,1.4,-0.2,2019,121
155,22,10.8,0.93,0,400,1.3,-0.2,2019,121
155,23,10.3,0.92,0,400,1.1,-0.2,2019,121
156,0,10.2,0.9,0,400,1,-0.2,2019,121
156,1,10,0.92,0,400,1.4,-0.2,2019,121
156,2,9.8,0.94,0,400,1.3,-0.2,2019,121
156,3,9.9,0.95,0,400,1.5,-0.2,2019,121
156,4,9.8,0.96,0,400,1.1,-0.2,2019,121
156,5,9.4,0.96,12.638888889899999,400,1,-0.2,2019,121
156,6,9.5,0.96,101.11111110099999,400,1.1,-0.2,2019,121
156,7,9.6,0.96,391.80555555049995,400,0.7,-0.2,2019,121
156,8,9.5,0.97,480.27777798,400,1.5,-0.2,2019,121
156,9,9.9,0.97,315.97222220199995,400,1.4,-0.2,2019,121
156,10,10.8,0.97,429.72222220199995,400,1.5,-0.2,2019,121
156,11,11.4,0.94,442.361111101,400,2.1,-0.2,2019,121
156,12,11.7,0.91,126.388888899,400,1.4,-0.2,2019,121
156,13,11.8,0.93,101.11111110099999,400,1.2,-0.2,2019,121
156,14,11.4,0.95,37.916666665150004,400,0.7,-0.2,2019,121
156,15,11.1,0.96,0,400,0.9,-0.2,2019,121
156,16,10.4,0.94,0,400,1.8,-0.2,2019,121
156,17,9.6,0.92,0,400,1.2,-0.2,2019,121
156,18,9,0.88,0,400,2,-0.2,2019,121
156,19,8.7,0.94,0,400,1.9,-0.2,2019,121
156,20,8.9,0.85,0,400,1.7,-0.2,2019,121
156,21,8.7,0.81,0,400,1.3,-0.2,2019,121
156,22,8.2,0.79,0,400,1.6,-0.2,2019,121
156,23,7.7,0.82,0,400,1.6,-0.2,2019,121
157,0,7.6,0.84,0,400,1.7,-0.2,2019,121
157,1,7.5,0.85,0,400,1.5,-0.2,2019,121
157,2,6.9,0.91,0,400,1,-0.2,2019,121
157,3,6.5,0.91,0,400,1.3,-0.2,2019,121
157,4,6.3,0.82,0,400,0.9,-0.2,2019,121
157,5,6.9,0.79,25.277777779799997,400,1.2,-0.2,2019,121
157,6,4.9,0.85,113.75,400,0.9,-0.2,2019,121
157,7,2.4,0.93,695.1388889899999,400,0.7,-0.2,2019,121
157,8,1.4,0.95,1440.833333485,400,1.3,-0.2,2019,121
157,9,2.6,0.96,1718.88888899,400,1.1,-0.2,2019,121
157,10,5.2,0.88,1769.4444444949997,400,0.9,-0.2,2019,121
157,11,9.4,0.71,1605.13888899,400,0.8,-0.2,2019,121
157,12,11.5,0.64,910,400,1.1,-0.2,2019,121
157,13,12.4,0.61,695.1388889899999,400,0.8,-0.2,2019,121
157,14,13.1,0.59,88.472222202,400,1.3,-0.2,2019,121
157,15,12.4,0.59,0,400,1.4,-0.2,2019,121
157,16,12.5,0.61,0,400,1.9,-0.2,2019,121
157,17,12.1,0.69,0,400,1.8,-0.2,2019,121
157,18,12.7,0.69,0,400,1.3,-0.2,2019,121
157,19,12.9,0.73,0,400,1.3,-0.2,2019,121
157,20,12.9,0.74,0,400,1.5,-0.2,2019,121
157,21,12.6,0.77,0,400,0.9,-0.2,2019,121
157,22,12.4,0.79,0,400,1.1,-0.2,2019,121
157,23,12.5,0.76,0,400,0.9,-0.2,2019,121
158,0,11.1,0.8,0,400,1.2,-0.2,2019,121
158,1,11.8,0.74,0,400,1.1,-0.2,2019,121
158,2,11.4,0.71,0,400,0.7,-0.2,2019,121
158,3,11.3,0.66,0,400,1.1,-0.2,2019,121
158,4,9.4,0.77,0,400,0.8,-0.2,2019,121
158,5,9.4,0.75,12.638888889899999,400,1.2,-0.2,2019,121
158,6,8.6,0.79,126.388888899,400,0.9,-0.2,2019,121
158,7,8.7,0.75,252.777777798,400,0.4,-0.2,2019,121
158,8,9.2,0.75,404.4444444495,400,0.7,-0.2,2019,121
158,9,8.7,0.83,404.4444444495,400,0.6,-0.2,2019,121
158,10,8.6,0.84,935.2777779799999,400,0.7,-0.2,2019,121
158,11,8.7,0.83,733.0555555049999,400,0.7,-0.2,2019,121
158,12,8.4,0.87,568.75,400,0.5,-0.2,2019,121
158,13,9.8,0.79,695.1388889899999,400,0.4,-0.2,2019,121
158,14,9.9,0.77,315.97222220199995,400,0.3,-0.2,2019,121
158,15,9.9,0.77,0,400,1.6,-0.2,2019,121
158,16,10,0.77,0,400,1.5,-0.2,2019,121
158,17,9.7,0.78,0,400,1.2,-0.2,2019,121
158,18,8.6,0.78,0,400,1.2,-0.2,2019,121
158,19,7.1,0.82,0,400,0.9,-0.2,2019,121
158,20,5.7,0.88,0,400,1.1,-0.2,2019,121
158,21,4.5,0.93,0,400,1.3,-0.2,2019,121
158,22,3.4,0.96,0,400,1.2,-0.2,2019,121
158,23,4,0.97,0,400,1.4,-0.2,2019,121
159,0,4.1,0.97,0,400,1.4,-0.2,2019,121
159,1,4.3,0.95,0,400,1.3,-0.2,2019,121
159,2,5.4,0.88,0,400,1.3,-0.2,2019,121
159,3,4.8,0.91,0,400,1.3,-0.2,2019,121
159,4,5.6,0.9,0,400,1.3,-0.2,2019,121
159,5,8.6,0.81,25.277777779799997,400,0.9,-0.2,2019,121
159,6,7.2,0.82,227.5,400,0.7,-0.2,2019,121
159,7,4.2,0.91,467.63888898999994,400,1.4,-0.2,2019,121
159,8,3.9,0.95,480.27777798,400,1.9,-0.2,2019,121
159,9,4.7,0.96,720.416666515,400,1.6,-0.2,2019,121
159,10,6,0.92,404.4444444495,400,1.1,-0.2,2019,121
159,11,7.9,0.91,682.5,400,0.9,-0.2,2019,121
159,12,10.4,0.87,467.63888898999994,400,0.8,-0.2,2019,121
159,13,11.6,0.72,328.611111101,400,0.7,-0.2,2019,121
159,14,11,0.67,88.472222202,400,0.8,-0.2,2019,121
159,15,10.7,0.62,0,400,1,-0.2,2019,121
159,16,10.6,0.64,0,400,1.5,-0.2,2019,121
159,17,10.4,0.6,0,400,2.1,-0.2,2019,121
159,18,10.4,0.59,0,400,1.6,-0.2,2019,121
159,19,9.8,0.58,0,400,1.6,-0.2,2019,121
159,20,9.5,0.57,0,400,2,-0.2,2019,121
159,21,9.6,0.57,0,400,1.9,-0.2,2019,121
159,22,9.4,0.6,0,400,1.6,-0.2,2019,121
159,23,9.3,0.64,0,400,1.6,-0.2,2019,121
160,0,8.9,0.73,0,400,1.5,-0.2,2019,121
160,1,8,0.81,0,400,1.5,-0.2,2019,121
160,2,8.1,0.75,0,400,1.4,-0.2,2019,121
160,3,7.1,0.75,0,400,1.7,-0.2,2019,121
160,4,6.8,0.74,0,400,2.3,-0.2,2019,121
160,5,6.4,0.79,25.277777779799997,400,2.3,-0.2,2019,121
160,6,4.4,0.85,164.3055555505,400,1.5,-0.2,2019,121
160,7,2.1,0.92,669.86111101,400,1.3,-0.2,2019,121
160,8,1.9,0.95,1390.2777779799999,400,0.6,-0.2,2019,121
160,9,2.9,0.96,1693.6111110099998,400,4.4,-0.2,2019,121
160,10,5.5,0.92,1744.1666665149999,400,8.1,-0.2,2019,121
160,11,9.6,0.75,1617.7777779799999,400,7.4,-0.2,2019,121
160,12,11.6,0.68,1049.0277779799999,400,7.4,-0.2,2019,121
160,13,13,0.65,758.333333485,400,6.9,-0.2,2019,121
160,14,13.4,0.63,126.388888899,400,6.5,-0.2,2019,121
160,15,13.1,0.63,0,400,5.4,-0.2,2019,121
160,16,13.1,0.62,0,400,4.9,-0.2,2019,121
160,17,11.8,0.65,0,400,4,-0.2,2019,121
160,18,10.6,0.72,0,400,3.7,-0.2,2019,121
160,19,11.5,0.66,0,400,3.1,-0.2,2019,121
160,20,12.2,0.63,0,400,2.7,-0.2,2019,121
160,21,12.8,0.62,0,400,4.2,-0.2,2019,121
160,22,12.8,0.63,0,400,4.2,-0.2,2019,121
160,23,12.7,0.64,0,400,2.6,-0.2,2019,121
161,0,12.7,0.67,0,400,2.1,-0.2,2019,121
161,1,12.7,0.67,0,400,1,-0.2,2019,121
161,2,12.5,0.69,0,400,1.1,-0.2,2019,121
161,3,12.5,0.71,0,400,1.5,-0.2,2019,121
161,4,12.4,0.72,0,400,1.7,-0.2,2019,121
161,5,12.1,0.75,12.638888889899999,400,1.7,-0.2,2019,121
161,6,11.8,0.75,202.22222220199998,400,1.2,-0.2,2019,121
161,7,11.4,0.76,682.5,400,1.2,-0.2,2019,121
161,8,10.2,0.8,1377.6388889900002,400,1.6,-0.2,2019,121
161,9,10.9,0.79,1238.6111110099998,400,1.5,-0.2,2019,121
161,10,12.1,0.77,1251.25,400,1.2,-0.2,2019,121
161,11,14.9,0.64,846.8055555049999,400,1.3,-0.2,2019,121
161,12,15.6,0.64,872.083333485,400,1.1,-0.2,2019,121
161,13,16.1,0.58,530.8333334849999,400,0.9,-0.2,2019,121
161,14,15.7,0.62,139.027777798,400,0.8,-0.2,2019,121
161,15,15.9,0.66,0,400,3.2,-0.2,2019,121
161,16,16,0.65,0,400,1.7,-0.2,2019,121
161,17,14.1,0.74,0,400,1.7,-0.2,2019,121
161,18,10.9,0.84,0,400,2.8,-0.2,2019,121
161,19,10.3,0.9,0,400,3.2,-0.2,2019,121
161,20,10.7,0.9,0,400,1.1,-0.2,2019,121
161,21,10,0.91,0,400,1.6,-0.2,2019,121
161,22,9.6,0.92,0,400,1.9,-0.2,2019,121
161,23,9.2,0.93,0,400,1.2,-0.2,2019,121
162,0,7.2,0.93,0,400,0.9,-0.2,2019,121
162,1,6.6,0.96,0,400,0.8,-0.2,2019,121
162,2,5.9,0.97,0,400,1.2,-0.2,2019,121
162,3,5.6,0.97,0,400,1.4,-0.2,2019,121
162,4,5.1,0.98,0,400,1.6,-0.2,2019,121
162,5,4.5,0.98,25.277777779799997,400,1.5,-0.2,2019,121
162,6,4.8,0.99,164.3055555505,400,1.1,-0.2,2019,121
162,7,3.9,0.99,568.75,400,2.1,-0.2,2019,121
162,8,5,1,1061.6666665149999,400,5.3,-0.2,2019,121
162,9,6.7,1,1074.3055555049998,400,8.2,-0.2,2019,121
162,10,9.3,0.99,1339.72222202,400,7.3,-0.2,2019,121
162,11,11.7,0.89,556.11111101,400,6.9,-0.2,2019,121
162,12,15.1,0.74,404.4444444495,400,3.9,-0.2,2019,121
162,13,15.8,0.7,214.86111110099998,400,2.9,-0.2,2019,121
162,14,15,0.74,50.555555550499996,400,6.6,-0.2,2019,121
162,15,14.6,0.77,0,400,6.3,-0.2,2019,121
162,16,14.2,0.79,0,400,5.1,-0.2,2019,121
162,17,14,0.78,0,400,1.4,-0.2,2019,121
162,18,13.8,0.77,0,400,1.2,-0.2,2019,121
162,19,13.2,0.78,0,400,1.7,-0.2,2019,121
162,20,13,0.8,0,400,0.8,-0.2,2019,121
162,21,13.6,0.78,0,400,1.2,-0.2,2019,121
162,22,14.2,0.73,0,400,1.5,-0.2,2019,121
162,23,14.1,0.74,0,400,1.8,-0.2,2019,121
163,0,14.1,0.73,0,400,1.7,-0.2,2019,121
163,1,14,0.74,0,400,2.1,-0.2,2019,121
163,2,13.6,0.77,0,400,2.1,-0.2,2019,121
163,3,13.4,0.77,0,400,2.5,-0.2,2019,121
163,4,13.3,0.74,0,400,1.8,-0.2,2019,121
163,5,12.4,0.79,25.277777779799997,400,1.7,-0.2,2019,121
163,6,11.5,0.84,278.0555555505,400,1.5,-0.2,2019,121
163,7,11,0.87,581.3888889899999,400,1,-0.2,2019,121
163,8,10.7,0.88,985.833333485,400,1.1,-0.2,2019,121
163,9,11.3,0.87,935.2777779799999,400,0.8,-0.2,2019,121
163,10,12.4,0.83,695.1388889899999,400,0.8,-0.2,2019,121
163,11,14.1,0.74,518.194444495,400,1.2,-0.2,2019,121
163,12,14.3,0.73,644.583333485,400,0.8,-0.2,2019,121
163,13,14.4,0.73,353.88888889899994,400,0.4,-0.2,2019,121
163,14,14.5,0.75,63.1944444495,400,1.1,-0.2,2019,121
163,15,14.8,0.74,0,400,1,-0.2,2019,121
163,16,14.8,0.76,0,400,1.2,-0.2,2019,121
163,17,13.5,0.82,0,400,1.5,-0.2,2019,121
163,18,12.1,0.88,0,400,1.9,-0.2,2019,121
163,19,11.4,0.92,0,400,1.8,-0.2,2019,121
163,20,11.1,0.92,0,400,2.2,-0.2,2019,121
163,21,10.6,0.93,0,400,2.2,-0.2,2019,121
163,22,11.8,0.88,0,400,1.8,-0.2,2019,121
163,23,12,0.86,0,400,2.4,-0.2,2019,121
164,0,12.3,0.88,0,400,2.4,-0.2,2019,121
164,1,13.1,0.85,0,400,1.8,-0.2,2019,121
164,2,13.4,0.85,0,400,1.2,-0.2,2019,121
164,3,13.6,0.86,0,400,2.2,-0.2,2019,121
164,4,13.2,0.91,0,400,1.2,-0.2,2019,121
164,5,13.4,0.94,0,400,1.8,-0.2,2019,121
164,6,13.6,0.93,126.388888899,400,2.6,-0.2,2019,121
164,7,13.8,0.91,429.72222220199995,400,2.2,-0.2,2019,121
164,8,13.6,0.91,568.75,400,1.5,-0.2,2019,121
164,9,13.7,0.9,619.3055555049999,400,1.5,-0.2,2019,121
164,10,14.2,0.88,606.666666515,400,2.3,-0.2,2019,121
164,11,14.3,0.91,530.8333334849999,400,2.9,-0.2,2019,121
164,12,14.7,0.9,290.6944444495,400,1.6,-0.2,2019,121
164,13,14.6,0.92,126.388888899,400,1.8,-0.2,2019,121
164,14,14.7,0.92,37.916666665150004,400,0.8,-0.2,2019,121
164,15,14.6,0.93,0,400,1.7,-0.2,2019,121
164,16,14.4,0.93,0,400,2.2,-0.2,2019,121
164,17,14.6,0.94,0,400,2.3,-0.2,2019,121
164,18,14.8,0.92,0,400,1.4,-0.2,2019,121
164,19,14.8,0.91,0,400,2.2,-0.2,2019,121
164,20,14.3,0.92,0,400,1.9,-0.2,2019,121
164,21,13.7,0.95,0,400,2.6,-0.2,2019,121
164,22,13.3,0.93,0,400,2.9,-0.2,2019,121
164,23,13.6,0.93,0,400,1.2,-0.2,2019,121
165,0,14.2,0.93,0,400,5.4,-0.2,2019,121
165,1,14.4,0.93,0,400,4.4,-0.2,2019,121
165,2,14.3,0.94,0,400,2.4,-0.2,2019,121
165,3,14.6,0.91,0,400,3.9,-0.2,2019,121
165,4,14.5,0.9,0,400,4.6,-0.2,2019,121
165,5,14.4,0.92,12.638888889899999,400,4.1,-0.2,2019,121
165,6,14.4,0.91,189.5833333485,400,4.3,-0.2,2019,121
165,7,14.5,0.92,315.97222220199995,400,2.7,-0.2,2019,121
165,8,14.3,0.93,631.9444444950001,400,2.2,-0.2,2019,121
165,9,14.3,0.92,1099.583333485,400,1.9,-0.2,2019,121
165,10,14.9,0.89,884.72222202,400,4.2,-0.2,2019,121
165,11,15.4,0.86,1314.444444495,400,3.7,-0.2,2019,121
165,12,16.1,0.83,644.583333485,400,3.9,-0.2,2019,121
165,13,16.2,0.82,619.3055555049999,400,3.4,-0.2,2019,121
165,14,16.8,0.79,75.8333333485,400,3.6,-0.2,2019,121
165,15,16.1,0.8,0,400,3.5,-0.2,2019,121
165,16,15.9,0.81,0,400,2.5,-0.2,2019,121
165,17,13.9,0.9,0,400,3.1,-0.2,2019,121
165,18,12.7,0.93,0,400,2.9,-0.2,2019,121
165,19,11.7,0.94,0,400,2.4,-0.2,2019,121
165,20,11.1,0.96,0,400,2.8,-0.2,2019,121
165,21,12,0.96,0,400,3,-0.2,2019,121
165,22,12.3,0.95,0,400,3.1,-0.2,2019,121
165,23,12.2,0.95,0,400,4.3,-0.2,2019,121
166,0,12.1,0.96,0,400,4.8,-0.2,2019,121
166,1,12.1,0.94,0,400,4.9,-0.2,2019,121
166,2,12.1,0.91,0,400,4.2,-0.2,2019,121
166,3,11.2,0.92,0,400,4.6,-0.2,2019,121
166,4,10.1,0.94,0,400,4,-0.2,2019,121
166,5,9.2,0.96,12.638888889899999,400,2.6,-0.2,2019,121
166,6,8.4,0.97,164.3055555505,400,1,-0.2,2019,121
166,7,7.8,0.98,442.361111101,400,3.4,-0.2,2019,121
166,8,8.8,0.99,1074.3055555049998,400,1.9,-0.2,2019,121
166,9,8.9,0.99,922.6388889899999,400,4.3,-0.2,2019,121
166,10,10.6,0.99,922.6388889899999,400,4.2,-0.2,2019,121
166,11,12.7,0.95,442.361111101,400,6.3,-0.2,2019,121
166,12,12.9,0.9,328.611111101,400,6.8,-0.2,2019,121
166,13,12.7,0.89,265.4166666515,400,8.5,-0.2,2019,121
166,14,11.9,0.93,139.027777798,400,5.4,-0.2,2019,121
166,15,11.4,0.96,0,400,4.4,-0.2,2019,121
166,16,11.4,0.95,0,400,6.4,-0.2,2019,121
166,17,11.3,0.93,0,400,6.3,-0.2,2019,121
166,18,10.8,0.96,0,400,7.6,-0.2,2019,121
166,19,10.9,0.96,0,400,8.6,-0.2,2019,121
166,20,11.5,0.92,0,400,9.8,-0.2,2019,121
166,21,11.4,0.9,0,400,9.5,-0.2,2019,121
166,22,11,0.91,0,400,8.1,-0.2,2019,121
166,23,11,0.91,0,400,7.6,-0.2,2019,121
167,0,11,0.93,0,400,8.2,-0.2,2019,121
167,1,10.8,0.93,0,400,9.4,-0.2,2019,121
167,2,10.6,0.94,0,400,7,-0.2,2019,121
167,3,10.3,0.95,0,400,7.2,-0.2,2019,121
167,4,9.8,0.95,0,400,6.4,-0.2,2019,121
167,5,9.6,0.97,12.638888889899999,400,4.8,-0.2,2019,121
167,6,9.3,0.98,88.472222202,400,6.1,-0.2,2019,121
167,7,7.9,0.97,518.194444495,400,5.3,-0.2,2019,121
167,8,6,0.98,1327.083333485,400,5,-0.2,2019,121
167,9,6,0.99,1643.055555505,400,5.5,-0.2,2019,121
167,10,8.8,1,1718.88888899,400,4.1,-0.2,2019,121
167,11,12.8,0.78,1567.22222202,400,4.4,-0.2,2019,121
167,12,14.4,0.65,1213.333333485,400,4.6,-0.2,2019,121
167,13,15.2,0.59,720.416666515,400,4,-0.2,2019,121
167,14,15.1,0.58,164.3055555505,400,2.4,-0.2,2019,121
167,15,15,0.59,0,400,0.8,-0.2,2019,121
167,16,14.4,0.6,0,400,0.9,-0.2,2019,121
167,17,13,0.62,0,400,0.7,-0.2,2019,121
167,18,11,0.68,0,400,1.4,-0.2,2019,121
167,19,11.3,0.64,0,400,0.8,-0.2,2019,121
167,20,9.9,0.72,0,400,0.9,-0.2,2019,121
167,21,9.8,0.74,0,400,1.5,-0.2,2019,121
167,22,8.1,0.85,0,400,1.3,-0.2,2019,121
167,23,5.6,0.92,0,400,1.1,-0.2,2019,121
168,0,4,0.96,0,400,0.3,-0.2,2019,121
168,1,7.6,0.74,0,400,1,-0.2,2019,121
168,2,9,0.62,0,400,1.1,-0.2,2019,121
168,3,8,0.67,0,400,1.4,-0.2,2019,121
168,4,7.6,0.71,0,400,2.1,-0.2,2019,121
168,5,7.8,0.72,12.638888889899999,400,2,-0.2,2019,121
168,6,6.9,0.75,88.472222202,400,1.5,-0.2,2019,121
168,7,5.5,0.8,505.555555505,400,1.3,-0.2,2019,121
168,8,7.3,0.72,1377.6388889900002,400,2.1,-0.2,2019,121
168,9,9.6,0.63,985.833333485,400,7.1,-0.2,2019,121
168,10,10.6,0.63,1592.5,400,7.2,-0.2,2019,121
168,11,12.2,0.57,973.194444495,400,6.5,-0.2,2019,121
168,12,12.1,0.57,366.527777798,400,5.1,-0.2,2019,121
168,13,12.9,0.54,303.3333333485,400,5.1,-0.2,2019,121
168,14,12.2,0.56,202.22222220199998,400,8.1,-0.2,2019,121
168,15,11.4,0.58,0,400,5.9,-0.2,2019,121
168,16,10.5,0.65,0,400,7.9,-0.2,2019,121
168,17,10.2,0.7,0,400,6.5,-0.2,2019,121
168,18,8.5,0.77,0,400,7.2,-0.2,2019,121
168,19,6.8,0.9,0,400,6.5,-0.2,2019,121
168,20,7,0.87,0,400,5.3,-0.2,2019,121
168,21,6.4,0.83,0,400,4.3,-0.2,2019,121
168,22,5.4,0.83,0,400,2.7,-0.2,2019,121
168,23,5.4,0.81,0,400,2.2,-0.2,2019,121
169,0,6.4,0.8,0,400,2.2,-0.2,2019,121
169,1,8.8,0.7,0,400,2.9,-0.2,2019,121
169,2,9.1,0.66,0,400,2.4,-0.2,2019,121
169,3,9.7,0.63,0,400,1.5,-0.2,2019,121
