year,doy,totalRain,Tmax,Tmin,Tmean,Rad,Wind,RH,vpd,station,vineyard,region
2022,60,0.2,18.3,10.8,14.620833333333334,22.30632,1.6708333333333334,77.55833333333334,0.4068665647257296,Blenheim,NA,Marlborough
2022,61,0,19.8,10.4,14.483333333333334,20.8674,1.7583333333333333,77.45,0.41636589147595554,Blenheim,NA,Marlborough
2022,62,0,19,9.7,13.825,23.74272,1.7083333333333333,75.6125,0.4404626751657075,Blenheim,NA,Marlborough
2022,63,0,21,9.6,15.125,21.11724,1.8041666666666667,79.3125,0.4407118362789251,Blenheim,NA,Marlborough
2022,64,0,25.5,11.3,17.633333333333333,23.78772,1.6208333333333333,73.12083333333334,0.6746568443651869,Blenheim,NA,Marlborough
2022,65,0,24.8,13.7,19.65,23.6412,4.345833333333333,63.34166666666667,0.9256413285634582,Blenheim,NA,Marlborough
2022,66,0,24.8,11.7,17.908333333333335,20.03904,2.3625,69.52083333333333,0.7060757438857952,Blenheim,NA,Marlborough
2022,67,0,21.6,12.4,17.433333333333334,22.329,1.8541666666666667,77.3125,0.49882466739413034,Blenheim,NA,Marlborough
2022,68,0,24.2,13.7,19.029166666666665,22.829040000000003,2.745833333333333,73.30833333333334,0.6460391729077105,Blenheim,NA,Marlborough
2022,69,0,19.9,14.1,16.791666666666668,13.34052,1.3125,86.72916666666667,0.271629229621164,Blenheim,NA,Marlborough
2022,70,0,24.2,13.5,18.758333333333333,16.056,2.841666666666667,73.81666666666666,0.662741362497659,Blenheim,NA,Marlborough
2022,71,0.4,25.6,15.3,19.733333333333334,18.78984,2.1458333333333335,69.41666666666667,0.736156577765075,Blenheim,NA,Marlborough
2022,72,0,20.5,13.3,16.1125,22.02048,2.6416666666666666,68.1875,0.6155172846509457,Blenheim,NA,Marlborough
2022,73,0,17.6,11.8,14.641666666666667,11.28672,1.7166666666666666,73.175,0.45598107726017034,Blenheim,NA,Marlborough
2022,74,0,19.4,11,15.270833333333334,20.17224,2.0791666666666666,68.99166666666666,0.5746308837189673,Blenheim,NA,Marlborough
2022,75,0,19,9.9,14.720833333333333,17.06472,2.15,72.23333333333333,0.48657814225712887,Blenheim,NA,Marlborough
2022,76,0,18,9.6,13.420833333333333,13.31172,1.4291666666666667,67.02916666666667,0.5333598591669735,Blenheim,NA,Marlborough
2022,77,0,16.6,7.3,11.6375,19.80036,1.9124999999999999,72.32916666666667,0.43315716259003495,Blenheim,NA,Marlborough
2022,78,0,18,5,11.433333333333334,18.9216,1.8666666666666667,80.85,0.32191348134764114,Blenheim,NA,Marlborough
2022,79,0,20.5,10,14.55,14.16528,1.55,81.39583333333333,0.3653945977406293,Blenheim,NA,Marlborough
2022,80,6,18.4,11,14.825,4.4128799999999995,1.3083333333333333,88.6625,0.2054304509419148,Blenheim,NA,Marlborough
2022,81,4.4,22.5,14.9,17.808333333333334,13.97808,1.5333333333333332,89.63333333333333,0.240462646063835,Blenheim,NA,Marlborough
2022,82,4.4,22,16.2,18.166666666666668,8.87436,1.325,90.6375,0.21487833608625556,Blenheim,NA,Marlborough
2022,83,1.6,18.7,16.4,17.458333333333332,3.897,1.2541666666666667,93.825,0.1257884844510054,Blenheim,NA,Marlborough
2022,84,0,22.5,12.2,17.916666666666668,16.24176,1.9041666666666666,64.84583333333333,0.7793073270810056,Blenheim,NA,Marlborough
2022,85,0,21.9,7.5,14.045833333333333,19.26864,1.6375,75.15416666666667,0.511735254394336,Blenheim,NA,Marlborough
2022,86,0,20.3,8.7,13.725,15.74496,1.9833333333333334,84.02083333333333,0.3022061780336899,Blenheim,NA,Marlborough
2022,87,0,18.1,12,14.4375,12.542760000000001,1.6875,81.52083333333333,0.3238066777938543,Blenheim,NA,Marlborough
2022,88,0,18.8,8.1,14.375,15.548400000000001,1.5166666666666666,82.29166666666667,0.3160258968622902,Blenheim,NA,Marlborough
2022,89,0,21.6,15.2,17.133333333333333,14.92272,1.3791666666666667,89.3125,0.23480472219593085,Blenheim,NA,Marlborough
2022,90,0,22.3,14.3,17.458333333333332,16.7958,1.4833333333333334,85.16666666666667,0.33422092475543763,Blenheim,NA,Marlborough
2022,91,0,21.4,12.9,16.2,11.797920000000001,1.7625,82,0.3632787739986652,Blenheim,NA,Marlborough
2022,92,0,21,10,15.033333333333333,17.65584,1.6,82.87916666666666,0.3453070828849578,Blenheim,NA,Marlborough
2022,93,0,23.1,11.6,16.804166666666667,17.54316,1.3791666666666667,84.29166666666667,0.3755716399333581,Blenheim,NA,Marlborough
2022,94,0,23,9.6,15.958333333333334,17.42328,1.6583333333333334,80.89583333333333,0.44282193010489096,Blenheim,NA,Marlborough
2022,95,0,24,11.4,17.570833333333333,11.643839999999997,2.5166666666666666,75.99583333333334,0.560020199947408,Blenheim,NA,Marlborough
2022,96,0,23.1,13.9,19.008333333333333,6.73632,2.9208333333333334,70.7,0.6718502941414025,Blenheim,NA,Marlborough
2022,97,0,17.6,8.6,13.141666666666666,17.00784,1.6083333333333334,70.0125,0.5010795298118339,Blenheim,NA,Marlborough
2022,98,0,19.8,5.8,12.2,16.6158,2.05,72.16666666666667,0.49968235546634904,Blenheim,NA,Marlborough
2022,99,0,17.3,5,10.575,14.59368,1.8291666666666666,81.82916666666667,0.284097477012809,Blenheim,NA,Marlborough
2022,100,0,19,6.5,12.016666666666667,15.99696,2.2625,83.67916666666666,0.29682476085061427,Blenheim,NA,Marlborough
2022,101,0,22,7,14.408333333333333,15.97896,2.9166666666666665,69.03333333333333,0.6650992639721631,Blenheim,NA,Marlborough
2022,102,0,22.5,14.8,18.308333333333334,10.82628,4.125,61.8625,0.8392794571894474,Blenheim,NA,Marlborough
2022,103,0.2,17,8.4,13.854166666666666,13.00176,2.3791666666666664,67.1125,0.5482429974019916,Blenheim,NA,Marlborough
2022,104,0,17.1,3.6,9.291666666666666,15.5538,2.033333333333333,74.48333333333333,0.3742691728354559,Blenheim,NA,Marlborough
2022,105,0,18.3,4,10.683333333333334,15.05268,1.9666666666666666,83.84583333333333,0.27240230825828365,Blenheim,NA,Marlborough
2022,106,0,23.7,7.6,15.6625,15.9138,2.841666666666667,65.14583333333333,0.8218508430926189,Blenheim,NA,Marlborough
2022,107,0,16.4,7.8,13.654166666666667,10.21068,2.0625,71.4375,0.46178614898244313,Blenheim,NA,Marlborough
2022,108,0,18.6,5.7,10.720833333333333,14.43888,2.1,77.33333333333333,0.3764603667304316,Blenheim,NA,Marlborough
2022,109,0,21.8,7.6,14.175,7.79724,1.9416666666666667,77.95833333333333,0.43245090855712925,Blenheim,NA,Marlborough
2022,110,0,24.1,13.5,18.470833333333335,11.49624,1.6333333333333333,79.09583333333333,0.5083701042042948,Blenheim,NA,Marlborough
2022,111,9,24.1,16.8,19.429166666666667,8.72388,2.066666666666667,82.22083333333333,0.4270753388916658,Blenheim,NA,Marlborough
2022,112,0.4,20.6,8.1,15.866666666666667,12.010679999999999,2.845833333333333,69.67083333333333,0.6015945971162029,Blenheim,NA,Marlborough
2022,113,0,16.7,4.8,10.283333333333333,10.34676,1.9083333333333334,76.60833333333333,0.3542226338019318,Blenheim,NA,Marlborough
2022,114,0,19.9,5.8,12.916666666666666,8.90208,2.575,70.32916666666667,0.506316120958631,Blenheim,NA,Marlborough
2022,115,0,17.9,8.6,12.716666666666667,12.79728,0.975,80.26666666666667,0.3293896648048859,Blenheim,NA,Marlborough
2022,116,0,21,5.6,12.216666666666667,13.27824,1.7916666666666667,79.64166666666667,0.3979599961486576,Blenheim,NA,Marlborough
2022,117,0,17.6,6,11.366666666666667,10.14264,2.175,83.9875,0.25972915943342617,Blenheim,NA,Marlborough
2022,118,0,16.4,11.3,13.208333333333334,10.95192,1.325,80.64583333333333,0.31275643019419735,Blenheim,NA,Marlborough
2022,119,0,16,6,11.2375,9.31752,1.3083333333333333,82.975,0.26245696517094286,Blenheim,NA,Marlborough
2022,120,0,20,4.2,11.341666666666667,12.609,2.2708333333333335,77.47916666666667,0.40935673394722255,Blenheim,NA,Marlborough
2022,121,0,21,13,17.045833333333334,10.52352,3.5458333333333334,64.92916666666666,0.7114251960632991,Blenheim,NA,Marlborough
2022,122,0,19.2,14.9,17.241666666666667,3.83112,2.225,75.54166666666667,0.4933100514460228,Blenheim,NA,Marlborough
2022,123,0,21.6,10.7,15.4125,11.519640000000003,1.7833333333333332,81.42083333333333,0.38515350846066854,Blenheim,NA,Marlborough
2022,124,0,17.8,8.8,13,6.904799999999998,1.6041666666666667,91.85416666666667,0.137619072637601,Blenheim,NA,Marlborough
2022,125,0,22,8.9,14.829166666666666,11.46708,1.6208333333333333,82.12083333333334,0.3977723569101313,Blenheim,NA,Marlborough
2022,126,0,21,8.3,12.916666666666666,11.24532,1.8875,81.5125,0.35236062814721475,Blenheim,NA,Marlborough
2022,127,0,21.7,7,13.554166666666667,11.298240000000002,1.9791666666666667,79.0625,0.4159991948230075,Blenheim,NA,Marlborough
2022,128,0,20.2,12.2,16.5625,8.66088,3.1666666666666665,67.19583333333333,0.6518970118081726,Blenheim,NA,Marlborough
2022,129,5.6000000000000005,19.3,13.5,16.15,5.39748,1.7208333333333334,82.1875,0.34008624042623775,Blenheim,NA,Marlborough
2022,130,2.6,16.2,9.3,12.5,8.7948,1.8041666666666667,79.28750000000001,0.3111386431212062,Blenheim,NA,Marlborough
2022,131,0,15.1,3.3,7.7,10.52424,1.8,81.68333333333334,0.2518524027405537,Blenheim,NA,Marlborough
2022,132,0,14.2,2.3,7.229166666666667,9.04932,2.033333333333333,84.725,0.20183294982725825,Blenheim,NA,Marlborough
2022,133,0,17.3,1.8,8.575,10.6722,1.825,80.46666666666667,0.30265346080700567,Blenheim,NA,Marlborough
2022,134,0,18.8,7.6,14.770833333333334,3.7548,2.658333333333333,65.6375,0.5955722699177712,Blenheim,NA,Marlborough
2022,135,5.2,14.6,12.5,13.491666666666667,1.90152,1.0708333333333333,91.65,0.13064653534785392,Blenheim,NA,Marlborough
2022,136,2.8,18.2,12.5,14.170833333333334,6.9714,1.1083333333333334,90.27916666666667,0.1729586012406075,Blenheim,NA,Marlborough
2022,137,0,19.2,8.3,14.283333333333333,4.26852,2,79.42083333333333,0.36357971307659254,Blenheim,NA,Marlborough
2022,138,0,21.6,7.8,13.4375,10.00404,1.9375,74.1625,0.5176852479139938,Blenheim,NA,Marlborough
2022,139,4.4,19.8,10.8,15.295833333333333,5.08752,3.9499999999999997,70.70833333333333,0.5372752889535786,Blenheim,NA,Marlborough
2022,140,4.8,12.1,6.7,10.129166666666666,4.82616,3.5541666666666667,73.575,0.3332038225140955,Blenheim,NA,Marlborough
2022,141,0,16.1,2.5,10.0625,9.718199999999998,5.170833333333333,60.958333333333336,0.5616921107653648,Blenheim,NA,Marlborough
2022,142,0,17.7,3.8,11.3875,9.53208,3.775,60.545833333333334,0.6112144693821308,Blenheim,NA,Marlborough
2022,143,0,16.4,3.8,9.3,9.45144,2.0166666666666666,68.84166666666667,0.4159646611897525,Blenheim,NA,Marlborough
2022,144,0,15.9,2.4,7.1875,9.38448,2.1708333333333334,77.98333333333333,0.2883254054771313,Blenheim,NA,Marlborough
2022,145,0,19,3.9,10.2375,9.28944,2.558333333333333,71.03333333333333,0.46002758551856093,Blenheim,NA,Marlborough
2022,146,0.2,11,5.9,9,4.00896,1.3083333333333333,76.75,0.274816038326556,Blenheim,NA,Marlborough
2022,147,0,14.7,1.6,6.345833333333333,8.9046,1.8375,82.80416666666667,0.22075960185717422,Blenheim,NA,Marlborough
2022,148,0,17,2.4,8.4125,8.99316,2.1416666666666666,77.41666666666667,0.32217172928181004,Blenheim,NA,Marlborough
2022,149,0,16.6,3.4,8.3375,8.301600000000002,1.775,76.20416666666667,0.31265856230665945,Blenheim,NA,Marlborough
2022,150,8.6,11.3,5.5,8.925,1.4284799999999997,2.05,92.72083333333333,0.07797640538540099,Blenheim,NA,Marlborough
2022,151,3.4000000000000004,20.2,9.5,13.920833333333333,7.83612,1.9833333333333334,84.44166666666666,0.302486888534416,Blenheim,NA,Marlborough
2022,152,14.200000000000001,17.9,11.7,14.741666666666667,5.932439999999999,2.65,78.775,0.37351083500454463,Blenheim,NA,Marlborough
2022,153,6.8,14.8,9.6,12.166666666666666,2.33856,1.9166666666666665,87.49583333333334,0.18498958882111294,Blenheim,NA,Marlborough
2022,154,1.6,13.5,6.4,9.279166666666667,4.06512,1.625,88.50833333333333,0.14623804856195505,Blenheim,NA,Marlborough
2022,155,0,14.2,2.7,6.833333333333333,8.79768,2.075,85.2125,0.18894598316439998,Blenheim,NA,Marlborough
2022,156,0,10.6,2,6.258333333333333,4.05612,2.2083333333333335,86.02083333333333,0.14973865907721745,Blenheim,NA,Marlborough
2022,157,0.2,18.2,9.2,13.341666666666667,8.30772,2.004166666666667,80.04166666666667,0.3429658358785456,Blenheim,NA,Marlborough
2022,158,1.8,17.2,8.7,12.170833333333334,4.71816,2.1291666666666664,82.55,0.2709286253557928,Blenheim,NA,Marlborough
2022,159,14.4,16.3,8.1,11.366666666666667,4.9698,2.5416666666666665,85.48333333333333,0.2342502565946221,Blenheim,NA,Marlborough
2022,160,6.2,14.9,7.4,10.191666666666666,5.840999999999999,2.3583333333333334,84.1125,0.21370412586842422,Blenheim,NA,Marlborough
2022,161,9.2,14.6,9.7,12.145833333333334,8.38512,4.183333333333334,68.125,0.45993644769247366,Blenheim,NA,Marlborough
2022,162,3.4,14.2,7.2,10.029166666666667,7.984440000000002,3.4916666666666667,75.15416666666667,0.333794890084554,Blenheim,NA,Marlborough
2022,163,9.4,12.8,4.9,8.7625,2.4807600000000005,2.908333333333333,78.60416666666667,0.24576396725272504,Blenheim,NA,Marlborough
2022,164,3.6,12,5.6,9.295833333333333,2.91888,4.166666666666667,69.11666666666667,0.37955173917319635,Blenheim,NA,Marlborough
2022,165,0,16.4,3.4,10.629166666666666,6.99048,4.091666666666667,63.74583333333334,0.5194808902386042,Blenheim,NA,Marlborough
2022,166,0,16.1,8.4,11.929166666666667,7.82028,4.791666666666667,53.6625,0.6708629484584134,Blenheim,NA,Marlborough
2022,167,0,15.8,3.3,10.1625,4.361400000000001,2.8666666666666667,65.27083333333333,0.46851812954079036,Blenheim,NA,Marlborough
2022,168,0,11.4,5.7,9.766666666666666,2.98476,1.6125,79.68333333333334,0.2532779006031293,Blenheim,NA,Marlborough
2022,169,2.2,11.6,4,7.770833333333333,3.0618,1.65,90.33333333333333,0.11560432523268846,Blenheim,NA,Marlborough
2022,170,0,12.6,2.8,7.1125,7.97004,1.5333333333333334,81.77083333333333,0.21427953473213035,Blenheim,NA,Marlborough
2022,171,0.2,9.4,-0.1,5.1375,5.957999999999999,2.345833333333333,82.4125,0.18415919320450602,Blenheim,NA,Marlborough
2022,172,0,11.7,0.2,4.358333333333333,8.0118,1.8166666666666667,80.90833333333333,0.20177959883585148,Blenheim,NA,Marlborough
2022,173,0,12,0,4,7.2252,1.8583333333333334,85.61666666666666,0.1488816715437803,Blenheim,NA,Marlborough
2022,174,0,12.4,0,4.15,7.7904,1.875,81.19583333333333,0.19593324446690846,Blenheim,NA,Marlborough
2022,175,0,11.4,0.9,6.5,2.62728,1.9333333333333333,83.53333333333333,0.16594686876756307,Blenheim,NA,Marlborough
2022,176,0,14.1,7.6,10,3.84084,1.575,94.125,0.07789841032704724,Blenheim,NA,Marlborough
2022,177,0,16.9,5.4,9.4875,7.9254,2.0375,83.85416666666667,0.22603096484317703,Blenheim,NA,Marlborough
2022,178,0,16.4,2.9,8.691666666666666,7.53552,2.3666666666666667,73.275,0.39516961722897825,Blenheim,NA,Marlborough
2022,179,17,9.1,5.2,7.375,1.5685200000000001,1.0833333333333333,92.20416666666667,0.07698684777382815,Blenheim,NA,Marlborough
2022,180,0.4,13.6,3.3,7.2125,8.55792,1.9125,86.20416666666667,0.18279066474967795,Blenheim,NA,Marlborough
2022,181,0,15,1.9,7.820833333333334,6.83928,2.9916666666666667,73.97916666666667,0.35590925266740175,Blenheim,NA,Marlborough
2022,182,0,12.8,5,8.733333333333333,8.03088,2.0791666666666666,69.40416666666667,0.3684064828672373,Blenheim,NA,Marlborough
2022,183,0,14.2,2.8,6.8,7.90128,2.370833333333333,73.14583333333333,0.2942950202363626,Blenheim,NA,Marlborough
2022,184,0,16.2,0.6,7.3375,8.31492,2.2958333333333334,74.09583333333333,0.347471424895578,Blenheim,NA,Marlborough
2022,185,0,14.3,2,7.883333333333333,8.06688,2.1916666666666664,70.5625,0.34234945335591876,Blenheim,NA,Marlborough
2022,186,0,13.8,5.9,9.379166666666666,3.3354,2.4791666666666665,68.56666666666666,0.38147930552643083,Blenheim,NA,Marlborough
2022,187,0,12,3.6,7.245833333333334,4.4910000000000005,1.7125,82.725,0.19170813173088033,Blenheim,NA,Marlborough
2022,188,0,9.8,1.3,5.3625,5.38092,1.7541666666666667,81.35416666666667,0.18618849480931512,Blenheim,NA,Marlborough
2022,189,16.400000000000002,11.8,6.3,8.591666666666667,4.05,2.0208333333333335,94.15833333333333,0.06746876946979381,Blenheim,NA,Marlborough
2022,190,2.2,17.6,8.4,14.066666666666666,7.37352,4.770833333333333,64.2625,0.6076959397990995,Blenheim,NA,Marlborough
2022,191,0.6000000000000001,10,6.2,7.975,5.45724,1.8041666666666667,69.7125,0.33048624744634125,Blenheim,NA,Marlborough
2022,192,5.6,8.8,6.2,7.625,1.63512,1.5083333333333333,80.2125,0.208684747879687,Blenheim,NA,Marlborough
2022,193,67.8,12.1,9.3,10.691666666666666,1.68444,1.9916666666666667,95.875,0.053153449339905075,Blenheim,NA,Marlborough
2022,194,0.2,17.6,9.4,12.883333333333333,8.64648,3.9166666666666665,68.09166666666667,0.5139971038657303,Blenheim,NA,Marlborough
2022,195,0,13.2,3.5,8.7625,6.9516,1.8208333333333333,74.79583333333333,0.32020106329912146,Blenheim,NA,Marlborough
2022,196,2.2,11.1,4.7,7.220833333333333,5.26932,1.5375,81.8875,0.19697142185277086,Blenheim,NA,Marlborough
2022,197,0.2,11.3,1.3,5.4125,9.14184,1.675,82.90416666666667,0.18498746647993425,Blenheim,NA,Marlborough
2022,198,0,14.3,0.4,6.9125,8.10864,3.05,71.56666666666666,0.3647793911775939,Blenheim,NA,Marlborough
2022,199,0,14.8,10.9,13.408333333333333,3.23604,6.408333333333333,63.32083333333333,0.5719762586170706,Blenheim,NA,Marlborough
2022,200,2.4,17.4,10.4,13.920833333333333,4.888079999999999,3.4291666666666667,74.025,0.4317021162376521,Blenheim,NA,Marlborough
2022,201,1.4000000000000001,10.8,8.5,9.725,2.32452,1.1875,94.24583333333334,0.06939678205914766,Blenheim,NA,Marlborough
2022,202,10.6,12.3,4,8.554166666666667,3.3948,1.5041666666666667,76.74166666666666,0.27803818617566367,Blenheim,NA,Marlborough
2022,203,0,12.6,0.3,5.320833333333333,9.77112,1.6708333333333334,77.025,0.24998990843189786,Blenheim,NA,Marlborough
2022,204,0,9.9,1.8,4.9,5.859719999999999,1.7625,81.825,0.1777157565186081,Blenheim,NA,Marlborough
2022,205,0,10.6,5,6.8375,5.72544,1.4958333333333333,80.11666666666666,0.21102376128329653,Blenheim,NA,Marlborough
2022,206,18.4,9.8,5.4,7.9125,1.3301999999999998,1.975,89.80416666666666,0.10661260157860641,Blenheim,NA,Marlborough
2022,207,36.4,13.9,8,10.129166666666666,4.36536,1.6583333333333334,95.5375,0.061410160264775894,Blenheim,NA,Marlborough
2022,208,1,13.5,8.2,11.029166666666667,4.56948,0.7208333333333333,95.25833333333333,0.06485101077153377,Blenheim,NA,Marlborough
2022,209,3.4,15.5,7.8,10.2125,6.70608,1.5958333333333334,87.875,0.1742113984095413,Blenheim,NA,Marlborough
2022,210,0,16.3,3.8,9.541666666666666,10.06416,2.8833333333333333,75.04583333333333,0.37904238251824074,Blenheim,NA,Marlborough
2022,211,38.4,9.7,3.5,6.708333333333333,2.10672,2.275,88.92916666666667,0.11245081936090331,Blenheim,NA,Marlborough
2022,212,13.4,10.4,3.3,6.7875,5.2992,1.6625,86.31666666666666,0.14455411796735956,Blenheim,NA,Marlborough
2022,213,0,14.9,1.3,7.241666666666666,10.98144,3.095833333333333,67.0875,0.4041502003766989,Blenheim,NA,Marlborough
2022,214,0,16.6,9.4,12.983333333333334,9.2574,5.3625,60.166666666666664,0.6068651920851645,Blenheim,NA,Marlborough
2022,215,1.4,17.7,10.4,13.804166666666667,10.94832,5.120833333333334,64.09166666666667,0.5967296352390757,Blenheim,NA,Marlborough
2022,216,0,18.5,4,10.816666666666666,11.65824,3.058333333333333,58.75833333333333,0.6351425738116138,Blenheim,NA,Marlborough
2022,217,0,15.2,3.3,10.645833333333334,7.39584,3.3375,62.21666666666667,0.5214052891290463,Blenheim,NA,Marlborough
2022,218,8.6,16.6,13.4,14.770833333333334,2.98368,2.5083333333333333,81.04166666666667,0.32304250696044146,Blenheim,NA,Marlborough
2022,219,1.4,18.5,9.2,13.333333333333334,10.09728,2.7,72.90416666666667,0.46022121742030736,Blenheim,NA,Marlborough
2022,220,1.4,9.5,6.1,7.375,3.07008,2.754166666666667,69.02083333333333,0.32044857357400164,Blenheim,NA,Marlborough
2022,221,0,10.3,4.1,7.633333333333334,6.2316,2.9333333333333336,64.25416666666666,0.38075889209728275,Blenheim,NA,Marlborough
2022,222,0,9.8,-1.4,3.5416666666666665,12.162240000000002,1.525,76.9625,0.21864697428797075,Blenheim,NA,Marlborough
2022,223,0,11.5,-1.8,3.779166666666667,11.662920000000002,1.8583333333333334,78.19166666666666,0.22719115685393265,Blenheim,NA,Marlborough
2022,224,0,11.2,-0.9,4.154166666666667,12.351240000000002,2.0791666666666666,78.87916666666666,0.21623416496056153,Blenheim,NA,Marlborough
2022,225,0,12.3,0.5,5.5,12.4848,2.0458333333333334,75.99583333333334,0.26565711867164304,Blenheim,NA,Marlborough
2022,226,0,15.5,0.5,6.6875,12.91716,2.3166666666666664,72,0.3464692594020355,Blenheim,NA,Marlborough
2022,227,0,12.3,1.7,6.7875,6.46956,1.55,73.60833333333333,0.2808469860820155,Blenheim,NA,Marlborough
2022,228,0,16.2,6.7,11.25,3.14064,1.7333333333333334,80.27083333333333,0.2913045382617768,Blenheim,NA,Marlborough
2022,229,24.2,16.2,12.5,14.295833333333333,2.7432,1.5583333333333333,92.15,0.1274943298992271,Blenheim,NA,Marlborough
2022,230,36.4,16.3,13,14.895833333333334,3.1316400000000004,1.4166666666666667,95.00833333333333,0.08512952409715863,Blenheim,NA,Marlborough
2022,231,13.200000000000001,17.6,15.1,16.316666666666666,3.1046399999999994,2.2375,91.175,0.16778712913645466,Blenheim,NA,Marlborough
2022,232,19.4,19.8,13.7,16.645833333333332,10.32696,2.3625,82.97916666666667,0.3468001861699822,Blenheim,NA,Marlborough
2022,233,0.6000000000000001,17.2,12.2,14.104166666666666,5.65632,2.308333333333333,74.6,0.42340869823131155,Blenheim,NA,Marlborough
2022,234,3,14,7.7,10.2125,4.79124,1.5583333333333333,85.3375,0.19344851915072214,Blenheim,NA,Marlborough
2022,235,0.2,14,8,10.641666666666667,12.224159999999998,1.1541666666666666,89.0625,0.15418740957989369,Blenheim,NA,Marlborough
2022,236,0,17.1,8.1,12.579166666666667,13.762800000000004,4.2625,61.125,0.6022918802985285,Blenheim,NA,Marlborough
2022,237,2.1999999999999997,13.6,7.4,10.641666666666666,8.65656,1.5999999999999999,86.57916666666667,0.18005019354512047,Blenheim,NA,Marlborough
2022,238,0.2,14.1,7.6,11.0875,5.8266,2.1166666666666667,78.33333333333333,0.30545662758493813,Blenheim,NA,Marlborough
2022,239,0,13.4,3.1,8.120833333333334,12.636,2.1166666666666667,85.27083333333333,0.18700843539744627,Blenheim,NA,Marlborough
2022,240,0,12.4,7.9,9.65,7.7094,1.7375,77.47083333333333,0.2819884042154184,Blenheim,NA,Marlborough
2022,241,0.2,12.1,6.2,8.908333333333333,10.85904,1.6208333333333333,78.02916666666667,0.267372406571743,Blenheim,NA,Marlborough
2022,242,0,16.4,2.5,9.1375,15.59016,2.4166666666666665,69.6875,0.41618892331995216,Blenheim,NA,Marlborough
2022,243,0,16.6,3.7,10.7125,12.8682,3.841666666666667,68.15833333333333,0.48830737294512044,Blenheim,NA,Marlborough
2022,244,0,20.1,10.9,14.55,14.31288,3.2416666666666667,62.041666666666664,0.6673678287139586,Blenheim,NA,Marlborough
2022,245,0,19,11,14.125,12.22308,3.745833333333333,64.41666666666667,0.5986387091603343,Blenheim,NA,Marlborough
2022,246,0.2,19.3,11.4,14.979166666666668,13.96152,3.7125,64.7875,0.6399781145131964,Blenheim,NA,Marlborough
2022,247,0,16.8,8.4,12.416666666666666,16.73712,5.279166666666667,46.55833333333333,0.8046656805495309,Blenheim,NA,Marlborough
2022,248,0,10.3,5.9,7.633333333333334,5.15736,1.8291666666666666,79.47916666666667,0.21544076863881914,Blenheim,NA,Marlborough
2022,249,0,11.5,1.9,5.9,17.29116,2.25,56.645833333333336,0.4339662548743975,Blenheim,NA,Marlborough
2022,250,0,13.6,-1.4,5.420833333333333,17.68932,2.3541666666666665,68.1375,0.37159901797068295,Blenheim,NA,Marlborough
2022,251,0,13,2.9,7.541666666666667,8.25588,2.0625,72.975,0.30499485946713917,Blenheim,NA,Marlborough
2022,252,0,15,5.8,9.775,12.26664,1.9041666666666668,74.67083333333333,0.3293943432340848,Blenheim,NA,Marlborough
2022,253,0.2,15.3,6.3,10.516666666666666,11.560319999999997,1.9291666666666667,80.15416666666667,0.27325737930462357,Blenheim,NA,Marlborough
2022,254,9.8,16.3,9.2,11.466666666666667,14.8428,1.5791666666666666,85.44166666666666,0.22424456851152022,Blenheim,NA,Marlborough
2022,255,0.6000000000000001,14.9,9.1,11.875,8.93088,2.1791666666666667,82.45,0.26178906994306295,Blenheim,NA,Marlborough
2022,256,0.2,16.2,7.3,12.508333333333333,14.56092,4.666666666666667,56.3625,0.6548631696737516,Blenheim,NA,Marlborough
2022,257,0,12.6,3.1,7.733333333333333,17.89524,2.1458333333333335,65.80416666666666,0.3945389746705812,Blenheim,NA,Marlborough
2022,258,0,15.4,0.3,7.666666666666667,19.29384,2.1458333333333335,67.31666666666666,0.43610120402614394,Blenheim,NA,Marlborough
2022,259,0,13.7,1.6,7.983333333333333,14.81904,2.2916666666666665,71.37083333333334,0.3306833794242582,Blenheim,NA,Marlborough
2022,260,0,16.8,3.2,9.825,18.495,1.6625,75.07083333333334,0.3776426666303122,Blenheim,NA,Marlborough
2022,261,0,18.4,4,11.020833333333334,17.99496,2.1708333333333334,70.625,0.48337884357528627,Blenheim,NA,Marlborough
2022,262,1.4000000000000001,18.1,10.5,13.675,9.93888,2.3333333333333335,74.79583333333333,0.4023585061983412,Blenheim,NA,Marlborough
2022,263,0,19.3,7.3,13.258333333333333,17.59968,3.345833333333333,71.35416666666667,0.513041435561302,Blenheim,NA,Marlborough
2022,264,0.2,14.8,9,11.779166666666667,8.19216,1.575,82.12916666666666,0.2576790405177841,Blenheim,NA,Marlborough
2022,265,0,13.9,9,10.7125,12.852,1.925,79.44166666666666,0.27292993033369417,Blenheim,NA,Marlborough
2022,266,8.2,13.2,7.4,10.075,3.52908,1.8458333333333334,85.50833333333333,0.1863164687423165,Blenheim,NA,Marlborough
2022,267,0.2,16.4,8.4,12.383333333333333,17.03952,2.0083333333333333,87.075,0.21127812685256045,Blenheim,NA,Marlborough
2022,268,0,15.2,9.6,11.770833333333334,17.56908,1.7875,80.51666666666667,0.2905940975869414,Blenheim,NA,Marlborough
2022,269,0,15.6,8.5,11.166666666666666,19.368719999999996,1.9291666666666667,69.1625,0.43014772242028704,Blenheim,NA,Marlborough
2022,270,0,19.4,7.4,13.129166666666666,16.83252,2.8125,67.52083333333333,0.580728969399821,Blenheim,NA,Marlborough
2022,271,0.2,18.7,12.4,15.0875,13.1292,3.0833333333333335,67.53333333333333,0.5728908862974437,Blenheim,NA,Marlborough
