Date,Time,Temp,Rainfall,year,day,hour
Wed 14th Dec 2016,12 - 1am,8.3,0,2016,349,0
Wed 14th Dec 2016,1 - 2am,7.2,0,2016,349,1
Wed 14th Dec 2016,2 - 3am,7.6,0,2016,349,2
Wed 14th Dec 2016,3 - 4am,8.3,0,2016,349,3
Wed 14th Dec 2016,4 - 5am,8.6,0,2016,349,4
Wed 14th Dec 2016,5 - 6am,9,0,2016,349,5
Wed 14th Dec 2016,6 - 7am,9.9,0,2016,349,6
Wed 14th Dec 2016,7 - 8am,11.7,0,2016,349,7
Wed 14th Dec 2016,8 - 9am,14.5,0,2016,349,8
Wed 14th Dec 2016,9 - 10am,16.4,0,2016,349,9
Wed 14th Dec 2016,10 - 11am,17.5,0,2016,349,10
Wed 14th Dec 2016,11 - 12pm,18,0,2016,349,11
Wed 14th Dec 2016,12 - 1pm,20.7,0,2016,349,12
Wed 14th Dec 2016,1 - 2pm,20.8,0,2016,349,13
Wed 14th Dec 2016,2 - 3pm,19.2,0,2016,349,14
Wed 14th Dec 2016,3 - 4pm,21.1,0,2016,349,15
Wed 14th Dec 2016,4 - 5pm,23.3,0,2016,349,16
Wed 14th Dec 2016,5 - 6pm,25.1,0,2016,349,17
Wed 14th Dec 2016,6 - 7pm,25.1,0,2016,349,18
Wed 14th Dec 2016,7 - 8pm,23.5,0,2016,349,19
Wed 14th Dec 2016,8 - 9pm,19.2,0,2016,349,20
Wed 14th Dec 2016,9 - 10pm,15.7,0,2016,349,21
Wed 14th Dec 2016,10 - 11pm,13.9,0,2016,349,22
Wed 14th Dec 2016,11 - 12am,13.4,0,2016,349,23
Thu 15th Dec 2016,12 - 1am,12.5,0,2016,350,0
Thu 15th Dec 2016,1 - 2am,14.5,0,2016,350,1
Thu 15th Dec 2016,2 - 3am,16.4,0,2016,350,2
Thu 15th Dec 2016,3 - 4am,16.5,0,2016,350,3
Thu 15th Dec 2016,4 - 5am,15.9,0,2016,350,4
Thu 15th Dec 2016,5 - 6am,14.5,0,2016,350,5
Thu 15th Dec 2016,6 - 7am,16.6,0,2016,350,6
Thu 15th Dec 2016,7 - 8am,18.1,0,2016,350,7
Thu 15th Dec 2016,8 - 9am,19.4,0,2016,350,8
Thu 15th Dec 2016,9 - 10am,18.9,0,2016,350,9
Thu 15th Dec 2016,10 - 11am,18.4,0,2016,350,10
Thu 15th Dec 2016,11 - 12pm,21.9,0,2016,350,11
Thu 15th Dec 2016,12 - 1pm,23.6,0,2016,350,12
Thu 15th Dec 2016,1 - 2pm,24.3,0,2016,350,13
Thu 15th Dec 2016,2 - 3pm,26,0,2016,350,14
Thu 15th Dec 2016,3 - 4pm,25.2,0,2016,350,15
Thu 15th Dec 2016,4 - 5pm,23.8,0,2016,350,16
Thu 15th Dec 2016,5 - 6pm,24.5,0,2016,350,17
Thu 15th Dec 2016,6 - 7pm,24.3,0,2016,350,18
Thu 15th Dec 2016,7 - 8pm,23.5,0,2016,350,19
Thu 15th Dec 2016,8 - 9pm,20.7,0,2016,350,20
Thu 15th Dec 2016,9 - 10pm,18.2,0,2016,350,21
Thu 15th Dec 2016,10 - 11pm,15.3,0,2016,350,22
Thu 15th Dec 2016,11 - 12am,13.9,0,2016,350,23
Fri 16th Dec 2016,12 - 1am,14.3,0,2016,351,0
Fri 16th Dec 2016,1 - 2am,13.6,0,2016,351,1
Fri 16th Dec 2016,2 - 3am,11.6,0,2016,351,2
Fri 16th Dec 2016,3 - 4am,13.8,0,2016,351,3
Fri 16th Dec 2016,4 - 5am,14.3,0,2016,351,4
Fri 16th Dec 2016,5 - 6am,14.6,0,2016,351,5
Fri 16th Dec 2016,6 - 7am,14.8,0,2016,351,6
Fri 16th Dec 2016,7 - 8am,16.1,0,2016,351,7
Fri 16th Dec 2016,8 - 9am,17.7,0,2016,351,8
Fri 16th Dec 2016,9 - 10am,19.1,0,2016,351,9
Fri 16th Dec 2016,10 - 11am,20.5,0,2016,351,10
Fri 16th Dec 2016,11 - 12pm,22,0,2016,351,11
Fri 16th Dec 2016,12 - 1pm,22.9,0,2016,351,12
Fri 16th Dec 2016,1 - 2pm,23.8,0,2016,351,13
Fri 16th Dec 2016,2 - 3pm,23.9,0,2016,351,14
Fri 16th Dec 2016,3 - 4pm,24.1,0,2016,351,15
Fri 16th Dec 2016,4 - 5pm,22.8,0,2016,351,16
Fri 16th Dec 2016,5 - 6pm,20.2,0,2016,351,17
Fri 16th Dec 2016,6 - 7pm,19.2,0,2016,351,18
Fri 16th Dec 2016,7 - 8pm,18.7,0,2016,351,19
Fri 16th Dec 2016,8 - 9pm,16,0,2016,351,20
Fri 16th Dec 2016,9 - 10pm,13.2,0,2016,351,21
Fri 16th Dec 2016,10 - 11pm,11.5,0,2016,351,22
Fri 16th Dec 2016,11 - 12am,10.1,0,2016,351,23
Sat 17th Dec 2016,12 - 1am,9.2,0,2016,352,0
Sat 17th Dec 2016,1 - 2am,9.3,0,2016,352,1
Sat 17th Dec 2016,2 - 3am,7.8,0,2016,352,2
Sat 17th Dec 2016,3 - 4am,6.5,0,2016,352,3
Sat 17th Dec 2016,4 - 5am,5.9,0,2016,352,4
Sat 17th Dec 2016,5 - 6am,5.2,0,2016,352,5
Sat 17th Dec 2016,6 - 7am,6.4,0,2016,352,6
Sat 17th Dec 2016,7 - 8am,11.4,0,2016,352,7
Sat 17th Dec 2016,8 - 9am,15,0,2016,352,8
Sat 17th Dec 2016,9 - 10am,17.9,0,2016,352,9
Sat 17th Dec 2016,10 - 11am,20.9,0,2016,352,10
Sat 17th Dec 2016,11 - 12pm,23.8,0,2016,352,11
Sat 17th Dec 2016,12 - 1pm,25.5,0,2016,352,12
Sat 17th Dec 2016,1 - 2pm,25.7,0,2016,352,13
Sat 17th Dec 2016,2 - 3pm,25.1,0,2016,352,14
Sat 17th Dec 2016,3 - 4pm,24.2,0,2016,352,15
Sat 17th Dec 2016,4 - 5pm,24.1,0,2016,352,16
Sat 17th Dec 2016,5 - 6pm,23.8,0,2016,352,17
Sat 17th Dec 2016,6 - 7pm,22.3,0,2016,352,18
Sat 17th Dec 2016,7 - 8pm,19.6,0,2016,352,19
Sat 17th Dec 2016,8 - 9pm,16.5,0,2016,352,20
Sat 17th Dec 2016,9 - 10pm,13.4,0,2016,352,21
Sat 17th Dec 2016,10 - 11pm,12,0,2016,352,22
Sat 17th Dec 2016,11 - 12am,11.2,0,2016,352,23
Sun 18th Dec 2016,12 - 1am,10.6,0,2016,353,0
Sun 18th Dec 2016,1 - 2am,10.2,0,2016,353,1
Sun 18th Dec 2016,2 - 3am,9.5,0,2016,353,2
Sun 18th Dec 2016,3 - 4am,8.9,0,2016,353,3
Sun 18th Dec 2016,4 - 5am,8.7,0,2016,353,4
Sun 18th Dec 2016,5 - 6am,7.7,0,2016,353,5
Sun 18th Dec 2016,6 - 7am,9.2,0,2016,353,6
Sun 18th Dec 2016,7 - 8am,14.6,0,2016,353,7
Sun 18th Dec 2016,8 - 9am,18.3,0,2016,353,8
Sun 18th Dec 2016,9 - 10am,20.9,0,2016,353,9
Sun 18th Dec 2016,10 - 11am,23.9,0,2016,353,10
Sun 18th Dec 2016,11 - 12pm,27.1,0,2016,353,11
Sun 18th Dec 2016,12 - 1pm,27.2,0,2016,353,12
Sun 18th Dec 2016,1 - 2pm,28.6,0,2016,353,13
Sun 18th Dec 2016,2 - 3pm,29.1,0,2016,353,14
Sun 18th Dec 2016,3 - 4pm,29.5,0,2016,353,15
Sun 18th Dec 2016,4 - 5pm,27.2,0,2016,353,16
Sun 18th Dec 2016,5 - 6pm,26.3,0,2016,353,17
Sun 18th Dec 2016,6 - 7pm,25,0,2016,353,18
Sun 18th Dec 2016,7 - 8pm,22.5,0,2016,353,19
Sun 18th Dec 2016,8 - 9pm,20.4,0,2016,353,20
Sun 18th Dec 2016,9 - 10pm,18.7,0,2016,353,21
Sun 18th Dec 2016,10 - 11pm,18.9,0,2016,353,22
Sun 18th Dec 2016,11 - 12am,19.1,0,2016,353,23
Mon 19th Dec 2016,12 - 1am,20,0,2016,354,0
Mon 19th Dec 2016,1 - 2am,19.9,0,2016,354,1
Mon 19th Dec 2016,2 - 3am,19,0,2016,354,2
Mon 19th Dec 2016,3 - 4am,19,0,2016,354,3
Mon 19th Dec 2016,4 - 5am,18.1,0,2016,354,4
Mon 19th Dec 2016,5 - 6am,19.1,0,2016,354,5
Mon 19th Dec 2016,6 - 7am,19.9,0,2016,354,6
Mon 19th Dec 2016,7 - 8am,20.9,0,2016,354,7
Mon 19th Dec 2016,8 - 9am,21,0,2016,354,8
Mon 19th Dec 2016,9 - 10am,21,0,2016,354,9
Mon 19th Dec 2016,10 - 11am,22.6,0,2016,354,10
Mon 19th Dec 2016,11 - 12pm,23.9,0,2016,354,11
Mon 19th Dec 2016,12 - 1pm,24.2,0,2016,354,12
Mon 19th Dec 2016,1 - 2pm,21.7,0.8,2016,354,13
Mon 19th Dec 2016,2 - 3pm,21,0,2016,354,14
Mon 19th Dec 2016,3 - 4pm,21.5,0,2016,354,15
Mon 19th Dec 2016,4 - 5pm,21.2,0,2016,354,16
Mon 19th Dec 2016,5 - 6pm,20.1,0,2016,354,17
Mon 19th Dec 2016,6 - 7pm,19.9,0,2016,354,18
Mon 19th Dec 2016,7 - 8pm,18.7,0,2016,354,19
Mon 19th Dec 2016,8 - 9pm,17.8,0,2016,354,20
Mon 19th Dec 2016,9 - 10pm,16.8,0,2016,354,21
Mon 19th Dec 2016,10 - 11pm,15.1,0,2016,354,22
Mon 19th Dec 2016,11 - 12am,10.8,0,2016,354,23
Tue 20th Dec 2016,12 - 1am,8.3,0,2016,355,0
Tue 20th Dec 2016,1 - 2am,7.1,0,2016,355,1
Tue 20th Dec 2016,2 - 3am,5.7,0,2016,355,2
Tue 20th Dec 2016,3 - 4am,4.7,0,2016,355,3
Tue 20th Dec 2016,4 - 5am,4.2,0,2016,355,4
Tue 20th Dec 2016,5 - 6am,3.7,0,2016,355,5
Tue 20th Dec 2016,6 - 7am,4.9,0,2016,355,6
Tue 20th Dec 2016,7 - 8am,10.7,0,2016,355,7
Tue 20th Dec 2016,8 - 9am,14.5,0,2016,355,8
Tue 20th Dec 2016,9 - 10am,16.9,0,2016,355,9
Tue 20th Dec 2016,10 - 11am,19.2,0,2016,355,10
Tue 20th Dec 2016,11 - 12pm,20.5,0,2016,355,11
Tue 20th Dec 2016,12 - 1pm,22.1,0,2016,355,12
Tue 20th Dec 2016,1 - 2pm,21.7,0,2016,355,13
Tue 20th Dec 2016,2 - 3pm,21.6,0,2016,355,14
Tue 20th Dec 2016,3 - 4pm,21.7,0,2016,355,15
Tue 20th Dec 2016,4 - 5pm,21.6,0,2016,355,16
Tue 20th Dec 2016,5 - 6pm,20.6,0,2016,355,17
Tue 20th Dec 2016,6 - 7pm,19.3,0,2016,355,18
Tue 20th Dec 2016,7 - 8pm,17.9,0,2016,355,19
Tue 20th Dec 2016,8 - 9pm,16,0,2016,355,20
Tue 20th Dec 2016,9 - 10pm,13.1,0,2016,355,21
Tue 20th Dec 2016,10 - 11pm,11.2,0,2016,355,22
Tue 20th Dec 2016,11 - 12am,10.2,0,2016,355,23
Wed 21st Dec 2016,12 - 1am,9.8,0,2016,356,0
Wed 21st Dec 2016,1 - 2am,9.3,0,2016,356,1
Wed 21st Dec 2016,2 - 3am,8.7,0,2016,356,2
Wed 21st Dec 2016,3 - 4am,7.4,0,2016,356,3
Wed 21st Dec 2016,4 - 5am,6.6,0,2016,356,4
Wed 21st Dec 2016,5 - 6am,6.3,0,2016,356,5
Wed 21st Dec 2016,6 - 7am,7.5,0,2016,356,6
Wed 21st Dec 2016,7 - 8am,11.6,0,2016,356,7
Wed 21st Dec 2016,8 - 9am,15.5,0,2016,356,8
Wed 21st Dec 2016,9 - 10am,18.8,0,2016,356,9
Wed 21st Dec 2016,10 - 11am,20.4,0,2016,356,10
Wed 21st Dec 2016,11 - 12pm,22.4,0,2016,356,11
Wed 21st Dec 2016,12 - 1pm,23.6,0,2016,356,12
Wed 21st Dec 2016,1 - 2pm,24.6,0,2016,356,13
Wed 21st Dec 2016,2 - 3pm,25,0,2016,356,14
Wed 21st Dec 2016,3 - 4pm,24.7,0,2016,356,15
Wed 21st Dec 2016,4 - 5pm,24.4,0,2016,356,16
Wed 21st Dec 2016,5 - 6pm,24.6,0,2016,356,17
Wed 21st Dec 2016,6 - 7pm,24.6,0,2016,356,18
Wed 21st Dec 2016,7 - 8pm,24.4,0,2016,356,19
Wed 21st Dec 2016,8 - 9pm,21.4,0,2016,356,20
Wed 21st Dec 2016,9 - 10pm,18.2,0,2016,356,21
Wed 21st Dec 2016,10 - 11pm,16.4,0,2016,356,22
Wed 21st Dec 2016,11 - 12am,15.2,0,2016,356,23
Thu 22nd Dec 2016,12 - 1am,14,0,2016,357,0
Thu 22nd Dec 2016,1 - 2am,12.8,0,2016,357,1
Thu 22nd Dec 2016,2 - 3am,12.2,0,2016,357,2
Thu 22nd Dec 2016,3 - 4am,11.3,0,2016,357,3
Thu 22nd Dec 2016,4 - 5am,10.9,0,2016,357,4
Thu 22nd Dec 2016,5 - 6am,10.7,0,2016,357,5
Thu 22nd Dec 2016,6 - 7am,11.6,0,2016,357,6
Thu 22nd Dec 2016,7 - 8am,17.2,0,2016,357,7
Thu 22nd Dec 2016,8 - 9am,21.4,0,2016,357,8
Thu 22nd Dec 2016,9 - 10am,23.6,0,2016,357,9
Thu 22nd Dec 2016,10 - 11am,25.2,0,2016,357,10
Thu 22nd Dec 2016,11 - 12pm,27,0,2016,357,11
Thu 22nd Dec 2016,12 - 1pm,27.7,0,2016,357,12
Thu 22nd Dec 2016,1 - 2pm,28.6,0,2016,357,13
Thu 22nd Dec 2016,2 - 3pm,29.3,0,2016,357,14
Thu 22nd Dec 2016,3 - 4pm,29.2,0,2016,357,15
Thu 22nd Dec 2016,4 - 5pm,29.8,0,2016,357,16
Thu 22nd Dec 2016,5 - 6pm,28.7,0,2016,357,17
Thu 22nd Dec 2016,6 - 7pm,27,0,2016,357,18
Thu 22nd Dec 2016,7 - 8pm,25.1,0,2016,357,19
Thu 22nd Dec 2016,8 - 9pm,22.9,0,2016,357,20
Thu 22nd Dec 2016,9 - 10pm,20.9,0,2016,357,21
Thu 22nd Dec 2016,10 - 11pm,19.6,0,2016,357,22
Thu 22nd Dec 2016,11 - 12am,19.7,0,2016,357,23
Fri 23rd Dec 2016,12 - 1am,19.9,0,2016,358,0
Fri 23rd Dec 2016,1 - 2am,20,0,2016,358,1
Fri 23rd Dec 2016,2 - 3am,19.7,0,2016,358,2
Fri 23rd Dec 2016,3 - 4am,17.5,3.2,2016,358,3
Fri 23rd Dec 2016,4 - 5am,16.4,4.6,2016,358,4
Fri 23rd Dec 2016,5 - 6am,15.9,2.2,2016,358,5
Fri 23rd Dec 2016,6 - 7am,14.4,1.4,2016,358,6
Fri 23rd Dec 2016,7 - 8am,13.7,0,2016,358,7
Fri 23rd Dec 2016,8 - 9am,13.8,0,2016,358,8
Fri 23rd Dec 2016,9 - 10am,15.1,0,2016,358,9
Fri 23rd Dec 2016,10 - 11am,17.3,0,2016,358,10
Fri 23rd Dec 2016,11 - 12pm,19.5,0,2016,358,11
Fri 23rd Dec 2016,12 - 1pm,20.6,0,2016,358,12
Fri 23rd Dec 2016,1 - 2pm,21.4,0,2016,358,13
Fri 23rd Dec 2016,2 - 3pm,18.8,0,2016,358,14
Fri 23rd Dec 2016,3 - 4pm,16.2,0,2016,358,15
Fri 23rd Dec 2016,4 - 5pm,14.1,0.1,2016,358,16
Fri 23rd Dec 2016,5 - 6pm,15.2,0,2016,358,17
Fri 23rd Dec 2016,6 - 7pm,15.1,0,2016,358,18
Fri 23rd Dec 2016,7 - 8pm,14.5,0,2016,358,19
Fri 23rd Dec 2016,8 - 9pm,13.3,0,2016,358,20
Fri 23rd Dec 2016,9 - 10pm,12.7,0,2016,358,21
Fri 23rd Dec 2016,10 - 11pm,11.8,0,2016,358,22
Fri 23rd Dec 2016,11 - 12am,11.3,0,2016,358,23
Sat 24th Dec 2016,12 - 1am,11.1,0,2016,359,0
Sat 24th Dec 2016,1 - 2am,12.8,0,2016,359,1
Sat 24th Dec 2016,2 - 3am,12.9,0,2016,359,2
Sat 24th Dec 2016,3 - 4am,12.5,0,2016,359,3
Sat 24th Dec 2016,4 - 5am,12.6,0,2016,359,4
Sat 24th Dec 2016,5 - 6am,12.6,0,2016,359,5
Sat 24th Dec 2016,6 - 7am,12.3,0,2016,359,6
Sat 24th Dec 2016,7 - 8am,12.7,0,2016,359,7
Sat 24th Dec 2016,8 - 9am,13.5,0,2016,359,8
Sat 24th Dec 2016,9 - 10am,14.8,0,2016,359,9
Sat 24th Dec 2016,10 - 11am,16.5,0,2016,359,10
Sat 24th Dec 2016,11 - 12pm,17.3,0,2016,359,11
Sat 24th Dec 2016,12 - 1pm,19.6,0,2016,359,12
Sat 24th Dec 2016,1 - 2pm,20.3,0,2016,359,13
Sat 24th Dec 2016,2 - 3pm,20.7,0,2016,359,14
Sat 24th Dec 2016,3 - 4pm,21.4,0,2016,359,15
Sat 24th Dec 2016,4 - 5pm,21.2,0,2016,359,16
Sat 24th Dec 2016,5 - 6pm,21.3,0,2016,359,17
Sat 24th Dec 2016,6 - 7pm,21,0,2016,359,18
Sat 24th Dec 2016,7 - 8pm,19.5,0,2016,359,19
Sat 24th Dec 2016,8 - 9pm,16.2,0,2016,359,20
Sat 24th Dec 2016,9 - 10pm,13.1,0,2016,359,21
Sat 24th Dec 2016,10 - 11pm,11.4,0,2016,359,22
Sat 24th Dec 2016,11 - 12am,9.2,0,2016,359,23
Sun 25th Dec 2016,12 - 1am,8.8,0,2016,360,0
Sun 25th Dec 2016,1 - 2am,7.9,0,2016,360,1
Sun 25th Dec 2016,2 - 3am,7.1,0,2016,360,2
Sun 25th Dec 2016,3 - 4am,6.2,0,2016,360,3
Sun 25th Dec 2016,4 - 5am,6.2,0,2016,360,4
Sun 25th Dec 2016,5 - 6am,5.6,0,2016,360,5
Sun 25th Dec 2016,6 - 7am,7,0,2016,360,6
Sun 25th Dec 2016,7 - 8am,11.1,0,2016,360,7
Sun 25th Dec 2016,8 - 9am,14.3,0,2016,360,8
Sun 25th Dec 2016,9 - 10am,16.8,0,2016,360,9
Sun 25th Dec 2016,10 - 11am,19.5,0,2016,360,10
Sun 25th Dec 2016,11 - 12pm,21.2,0,2016,360,11
Sun 25th Dec 2016,12 - 1pm,21.7,0,2016,360,12
Sun 25th Dec 2016,1 - 2pm,20.5,0,2016,360,13
Sun 25th Dec 2016,2 - 3pm,20.1,0,2016,360,14
Sun 25th Dec 2016,3 - 4pm,20.6,0,2016,360,15
Sun 25th Dec 2016,4 - 5pm,21.2,0,2016,360,16
Sun 25th Dec 2016,5 - 6pm,20.6,0,2016,360,17
Sun 25th Dec 2016,6 - 7pm,18.7,0,2016,360,18
Sun 25th Dec 2016,7 - 8pm,17.4,0,2016,360,19
Sun 25th Dec 2016,8 - 9pm,16.1,0,2016,360,20
Sun 25th Dec 2016,9 - 10pm,16.1,0,2016,360,21
Sun 25th Dec 2016,10 - 11pm,16.1,0,2016,360,22
Sun 25th Dec 2016,11 - 12am,15.4,0,2016,360,23
Mon 26th Dec 2016,12 - 1am,14.8,0,2016,361,0
Mon 26th Dec 2016,1 - 2am,14.3,0,2016,361,1
Mon 26th Dec 2016,2 - 3am,14.1,0,2016,361,2
Mon 26th Dec 2016,3 - 4am,14.2,0,2016,361,3
Mon 26th Dec 2016,4 - 5am,14,0,2016,361,4
Mon 26th Dec 2016,5 - 6am,12.7,0,2016,361,5
Mon 26th Dec 2016,6 - 7am,13.5,0,2016,361,6
Mon 26th Dec 2016,7 - 8am,15.1,0,2016,361,7
Mon 26th Dec 2016,8 - 9am,16.6,0,2016,361,8
Mon 26th Dec 2016,9 - 10am,17.7,0,2016,361,9
Mon 26th Dec 2016,10 - 11am,19.3,0,2016,361,10
Mon 26th Dec 2016,11 - 12pm,19.8,0,2016,361,11
Mon 26th Dec 2016,12 - 1pm,20.4,0,2016,361,12
Mon 26th Dec 2016,1 - 2pm,21,0,2016,361,13
Mon 26th Dec 2016,2 - 3pm,21,0,2016,361,14
Mon 26th Dec 2016,3 - 4pm,21,0,2016,361,15
Mon 26th Dec 2016,4 - 5pm,20.3,0,2016,361,16
Mon 26th Dec 2016,5 - 6pm,20.4,0,2016,361,17
Mon 26th Dec 2016,6 - 7pm,19.2,0,2016,361,18
Mon 26th Dec 2016,7 - 8pm,17.6,0,2016,361,19
Mon 26th Dec 2016,8 - 9pm,16.6,0,2016,361,20
Mon 26th Dec 2016,9 - 10pm,16.3,0,2016,361,21
Mon 26th Dec 2016,10 - 11pm,15.3,0,2016,361,22
Mon 26th Dec 2016,11 - 12am,14.5,0,2016,361,23
Tue 27th Dec 2016,12 - 1am,14.7,0,2016,362,0
Tue 27th Dec 2016,1 - 2am,13.3,0,2016,362,1
Tue 27th Dec 2016,2 - 3am,12.6,0,2016,362,2
Tue 27th Dec 2016,3 - 4am,11.6,0,2016,362,3
Tue 27th Dec 2016,4 - 5am,11.2,0,2016,362,4
Tue 27th Dec 2016,5 - 6am,10.7,0,2016,362,5
Tue 27th Dec 2016,6 - 7am,12.2,0,2016,362,6
Tue 27th Dec 2016,7 - 8am,15.4,0,2016,362,7
Tue 27th Dec 2016,8 - 9am,18.9,0,2016,362,8
Tue 27th Dec 2016,9 - 10am,22.7,0,2016,362,9
Tue 27th Dec 2016,10 - 11am,25.1,0,2016,362,10
Tue 27th Dec 2016,11 - 12pm,26.9,0,2016,362,11
Tue 27th Dec 2016,12 - 1pm,28.8,0,2016,362,12
Tue 27th Dec 2016,1 - 2pm,28.8,0,2016,362,13
Tue 27th Dec 2016,2 - 3pm,28.2,0,2016,362,14
Tue 27th Dec 2016,3 - 4pm,26.9,0,2016,362,15
Tue 27th Dec 2016,4 - 5pm,26.3,0,2016,362,16
Tue 27th Dec 2016,5 - 6pm,26.7,0,2016,362,17
Tue 27th Dec 2016,6 - 7pm,26.3,0,2016,362,18
Tue 27th Dec 2016,7 - 8pm,22.8,0,2016,362,19
Tue 27th Dec 2016,8 - 9pm,20.1,0,2016,362,20
Tue 27th Dec 2016,9 - 10pm,17.8,0,2016,362,21
Tue 27th Dec 2016,10 - 11pm,16.4,0,2016,362,22
Tue 27th Dec 2016,11 - 12am,14.9,0,2016,362,23
Wed 28th Dec 2016,12 - 1am,13,0,2016,363,0
Wed 28th Dec 2016,1 - 2am,12.5,0,2016,363,1
Wed 28th Dec 2016,2 - 3am,11.7,0,2016,363,2
Wed 28th Dec 2016,3 - 4am,11.1,0,2016,363,3
Wed 28th Dec 2016,4 - 5am,10.7,0,2016,363,4
Wed 28th Dec 2016,5 - 6am,10.1,0,2016,363,5
Wed 28th Dec 2016,6 - 7am,11,0,2016,363,6
Wed 28th Dec 2016,7 - 8am,16.6,0,2016,363,7
Wed 28th Dec 2016,8 - 9am,20.1,0,2016,363,8
Wed 28th Dec 2016,9 - 10am,20.9,0,2016,363,9
Wed 28th Dec 2016,10 - 11am,21.4,0,2016,363,10
Wed 28th Dec 2016,11 - 12pm,22.6,0,2016,363,11
Wed 28th Dec 2016,12 - 1pm,24,0,2016,363,12
Wed 28th Dec 2016,1 - 2pm,24.8,0,2016,363,13
Wed 28th Dec 2016,2 - 3pm,24.9,0,2016,363,14
Wed 28th Dec 2016,3 - 4pm,24.8,0,2016,363,15
Wed 28th Dec 2016,4 - 5pm,24.7,0,2016,363,16
Wed 28th Dec 2016,5 - 6pm,23.2,0,2016,363,17
Wed 28th Dec 2016,6 - 7pm,20.2,0,2016,363,18
Wed 28th Dec 2016,7 - 8pm,19,0,2016,363,19
Wed 28th Dec 2016,8 - 9pm,17.5,0,2016,363,20
Wed 28th Dec 2016,9 - 10pm,17.1,0,2016,363,21
Wed 28th Dec 2016,10 - 11pm,15.9,0,2016,363,22
Wed 28th Dec 2016,11 - 12am,15,0,2016,363,23
Thu 29th Dec 2016,12 - 1am,15.4,0,2016,364,0
Thu 29th Dec 2016,1 - 2am,15.2,0,2016,364,1
Thu 29th Dec 2016,2 - 3am,14.8,0,2016,364,2
Thu 29th Dec 2016,3 - 4am,13.7,0,2016,364,3
Thu 29th Dec 2016,4 - 5am,13.5,0,2016,364,4
Thu 29th Dec 2016,5 - 6am,13.4,0,2016,364,5
Thu 29th Dec 2016,6 - 7am,12.8,0,2016,364,6
Thu 29th Dec 2016,7 - 8am,13.6,0,2016,364,7
Thu 29th Dec 2016,8 - 9am,14.7,0,2016,364,8
Thu 29th Dec 2016,9 - 10am,15.7,0,2016,364,9
Thu 29th Dec 2016,10 - 11am,17,0,2016,364,10
Thu 29th Dec 2016,11 - 12pm,17.2,0,2016,364,11
Thu 29th Dec 2016,12 - 1pm,17,0,2016,364,12
Thu 29th Dec 2016,1 - 2pm,17,0,2016,364,13
Thu 29th Dec 2016,2 - 3pm,15.6,0,2016,364,14
Thu 29th Dec 2016,3 - 4pm,16.6,0,2016,364,15
Thu 29th Dec 2016,4 - 5pm,15.4,0,2016,364,16
Thu 29th Dec 2016,5 - 6pm,15,0,2016,364,17
Thu 29th Dec 2016,6 - 7pm,14.3,0,2016,364,18
Thu 29th Dec 2016,7 - 8pm,14.1,0,2016,364,19
Thu 29th Dec 2016,8 - 9pm,13.4,0,2016,364,20
Thu 29th Dec 2016,9 - 10pm,12.2,0,2016,364,21
Thu 29th Dec 2016,10 - 11pm,11.6,0,2016,364,22
Thu 29th Dec 2016,11 - 12am,11.4,0,2016,364,23
Fri 30th Dec 2016,12 - 1am,10.5,0,2016,365,0
Fri 30th Dec 2016,1 - 2am,9.5,0,2016,365,1
Fri 30th Dec 2016,2 - 3am,8.5,0,2016,365,2
Fri 30th Dec 2016,3 - 4am,8.6,0,2016,365,3
Fri 30th Dec 2016,4 - 5am,9.2,0,2016,365,4
Fri 30th Dec 2016,5 - 6am,8.2,0,2016,365,5
Fri 30th Dec 2016,6 - 7am,7.6,0,2016,365,6
Fri 30th Dec 2016,7 - 8am,10.1,0,2016,365,7
Fri 30th Dec 2016,8 - 9am,13.5,0,2016,365,8
Fri 30th Dec 2016,9 - 10am,15.4,0,2016,365,9
Fri 30th Dec 2016,10 - 11am,17.2,0,2016,365,10
Fri 30th Dec 2016,11 - 12pm,18.1,0,2016,365,11
Fri 30th Dec 2016,12 - 1pm,19.5,0,2016,365,12
Fri 30th Dec 2016,1 - 2pm,19.6,0,2016,365,13
Fri 30th Dec 2016,2 - 3pm,19.9,0,2016,365,14
Fri 30th Dec 2016,3 - 4pm,19.7,0,2016,365,15
Fri 30th Dec 2016,4 - 5pm,19.8,0,2016,365,16
Fri 30th Dec 2016,5 - 6pm,18.8,0,2016,365,17
Fri 30th Dec 2016,6 - 7pm,17.9,0,2016,365,18
Fri 30th Dec 2016,7 - 8pm,16.9,0,2016,365,19
Fri 30th Dec 2016,8 - 9pm,14.8,0,2016,365,20
Fri 30th Dec 2016,9 - 10pm,11.7,0,2016,365,21
Fri 30th Dec 2016,10 - 11pm,10,0,2016,365,22
Fri 30th Dec 2016,11 - 12am,9,0,2016,365,23
Sat 31st Dec 2016,12 - 1am,8.4,0,2016,366,0
Sat 31st Dec 2016,1 - 2am,7.8,0,2016,366,1
Sat 31st Dec 2016,2 - 3am,7.1,0,2016,366,2
Sat 31st Dec 2016,3 - 4am,6.8,0,2016,366,3
Sat 31st Dec 2016,4 - 5am,6.2,0,2016,366,4
Sat 31st Dec 2016,5 - 6am,5.7,0,2016,366,5
Sat 31st Dec 2016,6 - 7am,6.8,0,2016,366,6
Sat 31st Dec 2016,7 - 8am,10.6,0,2016,366,7
Sat 31st Dec 2016,8 - 9am,14.4,0,2016,366,8
